TEAM_ID,TEAM_NAME,SEASON,POSS,PASSES_MADE,POTENTIAL_AST,AVG_SEC_PER_TOUCH,AVG_DRIB_PER_TOUCH,pct_PTS_DRIVE,pct_PTS_CS,pct_PTS_PU,pct_PTS_POST
1610612748,Miami Heat,2022,7987,24247,4038,3.06,2.12,0.18676568388383952,0.2891819995566393,0.19784970073154512,0.032032808689869206
1610612749,Milwaukee Bucks,2022,8284,20994,3750,3.16,2.33,0.20095036958817317,0.27803590285110874,0.20739176346356916,0.044561774023231256
1610612750,Minnesota Timberwolves,2022,8357,23031,3976,2.98,2.14,0.22225728410644788,0.2853686757126328,0.16051330598506364,0.02703271273798254
1610612740,New Orleans Pelicans,2022,8060,24322,3885,2.99,2.12,0.20155738629951472,0.2732197268931272,0.1549486513937479,0.04367452883421736
1610612752,New York Knicks,2022,7958,22599,3334,3.22,2.46,0.23240171634002088,0.25281224631798677,0.22370404731531948,0.025165255711469325
1610612760,Oklahoma City Thunder,2022,8198,24489,3695,2.92,2.23,0.28826710557253704,0.27498236538913706,0.1617681636491888,0.00505525511403715
1610612753,Orlando Magic,2022,8223,23292,3887,3.09,2.28,0.24488124488124488,0.30303030303030304,0.138996138996139,0.02293202293202293
1610612755,Philadelphia 76ers,2022,7975,24558,3461,3.06,2.21,0.2415973377703827,0.25967831392124235,0.20133111480865223,0.06589018302828618
1610612756,Phoenix Suns,2022,8242,20959,4069,3.2,2.41,0.2037593984962406,0.2597207303974221,0.22771213748657357,0.027819548872180452
1610612757,Portland Trail Blazers,2022,8120,22703,3776,3.17,2.39,0.21007921019400758,0.26862587533004245,0.19664791642750545,0.027321777063482953
1610612758,Sacramento Kings,2022,8252,22747,3522,3.03,2.27,0.25345311622683886,0.23458731049971926,0.1928130263896687,0.02133632790567097
1610612759,San Antonio Spurs,2022,8290,23678,4219,2.93,2.16,0.25142795559866365,0.2784782842978769,0.1697381183317168,0.019506412328914754
1610612761,Toronto Raptors,2022,8000,23053,3634,3.12,2.35,0.1975473801560758,0.26276477146042365,0.20356744704570792,0.029208472686733555
1610612762,Utah Jazz,2022,8014,21813,3462,3.26,2.53,0.26127093173035637,0.24023185916702447,0.21296693860025762,0.020609703735508803
1610612764,Washington Wizards,2022,8079,23721,3730,3.18,2.37,0.241495453014483,0.24811945660716292,0.177500842034355,0.033569102952733805
1610612737,Atlanta Hawks,2023,8407,20585,3597,3.32,2.62,0.24364123159303883,0.20821748532591905,0.23251982288126866,0.02399340953557821
1610612738,Boston Celtics,2023,8247,22749,3879,3.2,2.44,0.23896184469031123,0.31785751214972596,0.16492606762485781,0.019956571192224177
1610612751,Brooklyn Nets,2023,8111,22874,3532,3.16,2.37,0.23948359332974717,0.2668101129639591,0.235287789133943,0.0157073695535234
1610612766,Charlotte Hornets,2023,8390,23423,3758,3.05,2.33,0.248626071664102,0.22114750494614202,0.18157836887227963,0.020224225104418552
1610612741,Chicago Bulls,2023,8225,23342,3482,3.01,2.26,0.2343169398907104,0.2589071038251366,0.19278688524590165,0.04677595628415301
1610612739,Cleveland Cavaliers,2023,7972,22077,3576,3.39,2.6,0.23976099945681695,0.21260184682237915,0.19760999456816947,0.020749592612710484
1610612742,Dallas Mavericks,2023,8082,22342,3550,3.4,2.59,0.26030322442878495,0.2918001281229981,0.19613495622464233,0.037582746102925474
1610612743,Denver Nuggets,2023,8129,24049,3993,3.06,2.18,0.17198525539757767,0.24897314375987362,0.1635597682991048,0.059399684044233805
1610612765,Detroit Pistons,2023,8231,21374,3386,3.33,2.68,0.23956584983775317,0.24627951214053934,0.20308828465928164,0.028309276043415016
1610612744,Golden State Warriors,2023,8472,26048,4517,2.72,2.02,0.169840774274118,0.324487459673223,0.18222499739827244,0.011863877614736186
1610612745,Houston Rockets,2023,8220,23339,3378,3.19,2.52,0.2667107146790001,0.19733509525382667,0.16892412729875564,0.034137209558418674
1610612754,Indiana Pacers,2023,8377,25024,4005,2.83,2.2,0.25579444153120084,0.25233350812794964,0.1829050865233351,0.018038804404824332
1610612746,LA Clippers,2023,8168,22757,3385,3.23,2.45,0.2312647627227829,0.27088254240927634,0.21043590294180803,0.04026197122611123
1610612747,Los Angeles Lakers,2023,8436,21094,3847,3.32,2.53,0.21315570358034971,0.24261032472939217,0.1525811823480433,0.04173605328892589
1610612763,Memphis Grizzlies,2023,8360,22424,3793,3.12,2.26,0.2679670386982372,0.23896943778032753,0.1695003650777094,0.02451236048816105
1610612748,Miami Heat,2023,7991,23958,3842,3.12,2.19,0.22914113846496603,0.26055475103041104,0.20062381641973934,0.027403364152835022
1610612749,Milwaukee Bucks,2023,8389,22193,3896,3.17,2.34,0.2103451871936594,0.2987798519136511,0.18896652414224632,0.04943164042131609
1610612750,Minnesota Timberwolves,2023,8383,24311,3462,2.95,2.19,0.2742159905811838,0.22926254950230118,0.17414106817938563,0.022262656534303756
1610612740,New Orleans Pelicans,2023,8239,24373,3790,2.99,2.23,0.2495201535508637,0.25922371507784175,0.14779270633397312,0.044785668586052464
1610612752,New York Knicks,2023,8134,22431,3375,3.36,2.62,0.28158503258356105,0.24553289888585242,0.18782846331721673,0.027538364515450914
1610612760,Oklahoma City Thunder,2023,8435,22854,3723,3.03,2.4,0.3039551541575833,0.26928267414097373,0.15747949756046922,0.010796221322537112
1610612753,Orlando Magic,2023,8205,22023,3480,3.24,2.48,0.27342381786339753,0.2432136602451839,0.16166812609457093,0.01926444833625219
1610612755,Philadelphia 76ers,2023,8072,23384,3464,3.24,2.38,0.23190093141405588,0.265770533446232,0.18734123624047416,0.04974597798475868
1610612756,Phoenix Suns,2023,8141,22715,4023,3.19,2.41,0.20527953643094754,0.2902671960510784,0.22083914583109776,0.042923060414207535
1610612757,Portland Trail Blazers,2023,8157,22426,3488,3.27,2.49,0.2402965547317924,0.24225904928041866,0.1910161360662887,0.028565198430004362
1610612758,Sacramento Kings,2023,8343,24542,4075,2.89,2.17,0.24590826429581733,0.27864214992927866,0.15659729238229944,0.026469993938169328
1610612759,San Antonio Spurs,2023,8451,22827,3962,3.05,2.29,0.258318345323741,0.2722571942446043,0.15669964028776978,0.03349820143884892
1610612761,Toronto Raptors,2023,8076,23942,3651,3.04,2.31,0.21460989842230388,0.2272530797492976,0.18273179165766154,0.03803760535984439
1610612762,Utah Jazz,2023,8329,22228,3922,3.25,2.44,0.2680208333333333,0.261875,0.15958333333333333,0.0134375
1610612764,Washington Wizards,2023,8161,23477,3714,3.23,2.48,0.24905701045371267,0.2516434960663865,0.17803642633904515,0.036210798577432916
